"site_code","daterange","soil_moisture"
"bogong.au","X20111015T09_volumetric_soil_water_layer_1",0.3825073
"bogong.au","X20111015T10_volumetric_soil_water_layer_1",0.3817596
"bogong.au","X20111015T11_volumetric_soil_water_layer_1",0.3810425
"bogong.au","X20111015T12_volumetric_soil_water_layer_1",0.3804932
"bogong.au","X20111015T13_volumetric_soil_water_layer_1",0.3799744
"bogong.au","X20111015T14_volumetric_soil_water_layer_1",0.379425
"bogong.au","X20111015T15_volumetric_soil_water_layer_1",0.3790436
"bogong.au","X20111015T16_volumetric_soil_water_layer_1",0.3787842
"bogong.au","X20111015T17_volumetric_soil_water_layer_1",0.3783264
"bogong.au","X20111015T18_volumetric_soil_water_layer_1",0.3778687
"bogong.au","X20111015T19_volumetric_soil_water_layer_1",0.3774414
"bogong.au","X20111015T20_volumetric_soil_water_layer_1",0.3770142
"bogong.au","X20111015T21_volumetric_soil_water_layer_1",0.3765106
"bogong.au","X20111015T22_volumetric_soil_water_layer_1",0.3758087
"bogong.au","X20111015T23_volumetric_soil_water_layer_1",0.3749847
"bogong.au","X20111016T00_volumetric_soil_water_layer_1",0.3741302
"bogong.au","X20111016T01_volumetric_soil_water_layer_1",0.373642
"bogong.au","X20111016T02_volumetric_soil_water_layer_1",0.3734283
"bogong.au","X20111016T03_volumetric_soil_water_layer_1",0.3729401
"bogong.au","X20111016T04_volumetric_soil_water_layer_1",0.3723145
"bogong.au","X20111016T05_volumetric_soil_water_layer_1",0.3714447
"bogong.au","X20111016T06_volumetric_soil_water_layer_1",0.3705292
"bogong.au","X20111016T07_volumetric_soil_water_layer_1",0.3697205
"bogong.au","X20111016T08_volumetric_soil_water_layer_1",0.3692474
"bogong.au","X20111016T09_volumetric_soil_water_layer_1",0.3690033
"bogong.au","X20111016T10_volumetric_soil_water_layer_1",0.3688049
"bogong.au","X20111016T11_volumetric_soil_water_layer_1",0.3686371
"bogong.au","X20111016T12_volumetric_soil_water_layer_1",0.3684692
"bogong.au","X20111016T13_volumetric_soil_water_layer_1",0.3683167
"bogong.au","X20111016T14_volumetric_soil_water_layer_1",0.3681793
"bogong.au","X20111016T15_volumetric_soil_water_layer_1",0.368042
"bogong.au","X20111016T16_volumetric_soil_water_layer_1",0.3679199
"bogong.au","X20111016T17_volumetric_soil_water_layer_1",0.3677979
"bogong.au","X20111016T18_volumetric_soil_water_layer_1",0.367691
"bogong.au","X20111016T19_volumetric_soil_water_layer_1",0.3675842
"bogong.au","X20111016T20_volumetric_soil_water_layer_1",0.3674774
